Common Uses,SKU,description,name,title,Material,"Because of the infinite color, thickness & construction combinations, contact a Product Specialist to request your Nuway® sample.",CleanZone™,Warranty,Format,Size,Max Panel Size,Panel Thickness,Construction,Blade Spacing,Installation,Style,Thickness,Application Settings,Order Notes,Roll Sizes,Backing,Tile Size,Tile Thickness,Case Pack,Weight,Recommended Installation,Roll Size,Top Layer Thickness,Total Thickness,Tile Weight,Standard Thickness,Additional Thicknesses,Standard Weight,Common Uses:,Application,Pile Material,Sizes
,LGN,"Patented hybrid product installs like a carpet and performs like a foot grille
Can be cut to measure in any direction without fraying
Combines top-of-the-line fibers that both scrape dirt and absorb moisture
Use with matching Supreme Nop colors in Zone 3 for an attractive and coordinated entrance system",Legacy Nop,Mats Inc | Legacy Nop | Foot Grilles,"100% Polypropylene Base Grid with high density anti-slip rubber backing.
Backing: Anti-Slip Rubber

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5""
Sizes are approximate
Thickness
9/16""

Weight
103 oz/sq yd

Recommended Installation
Loose lay, Glue down
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LGN,"Patented hybrid product installs like a carpet and performs like a foot grille
Can be cut to measure in any direction without fraying
Combines top-of-the-line fibers that both scrape dirt and absorb moisture
Use with matching Supreme Nop colors in Zone 3 for an attractive and coordinated entrance system",Legacy Nop,Mats Inc | Legacy Nop | Foot Grilles,"100% Polypropylene Base Grid with high density anti-slip rubber backing.
Backing: Anti-Slip Rubber

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5""
Sizes are approximate
Thickness
9/16""

Weight
103 oz/sq yd

Recommended Installation
Loose lay, Glue down
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LGN,"Patented hybrid product installs like a carpet and performs like a foot grille
Can be cut to measure in any direction without fraying
Combines top-of-the-line fibers that both scrape dirt and absorb moisture
Use with matching Supreme Nop colors in Zone 3 for an attractive and coordinated entrance system",Legacy Nop,Mats Inc | Legacy Nop | Foot Grilles,"100% Polypropylene Base Grid with high density anti-slip rubber backing.
Backing: Anti-Slip Rubber

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5""
Sizes are approximate
Thickness
9/16""

Weight
103 oz/sq yd

Recommended Installation
Loose lay, Glue down
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LGN,"Patented hybrid product installs like a carpet and performs like a foot grille
Can be cut to measure in any direction without fraying
Combines top-of-the-line fibers that both scrape dirt and absorb moisture
Use with matching Supreme Nop colors in Zone 3 for an attractive and coordinated entrance system",Legacy Nop,Mats Inc | Legacy Nop | Foot Grilles,"100% Polypropylene Base Grid with high density anti-slip rubber backing.
Backing: Anti-Slip Rubber

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5""
Sizes are approximate
Thickness
9/16""

Weight
103 oz/sq yd

Recommended Installation
Loose lay, Glue down
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LGN,"Patented hybrid product installs like a carpet and performs like a foot grille
Can be cut to measure in any direction without fraying
Combines top-of-the-line fibers that both scrape dirt and absorb moisture
Use with matching Supreme Nop colors in Zone 3 for an attractive and coordinated entrance system",Legacy Nop,Mats Inc | Legacy Nop | Foot Grilles,"100% Polypropylene Base Grid with high density anti-slip rubber backing.
Backing: Anti-Slip Rubber

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5""
Sizes are approximate
Thickness
9/16""

Weight
103 oz/sq yd

Recommended Installation
Loose lay, Glue down
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LGN,"Patented hybrid product installs like a carpet and performs like a foot grille
Can be cut to measure in any direction without fraying
Combines top-of-the-line fibers that both scrape dirt and absorb moisture
Use with matching Supreme Nop colors in Zone 3 for an attractive and coordinated entrance system",Legacy Nop,Mats Inc | Legacy Nop | Foot Grilles,"100% Polypropylene Base Grid with high density anti-slip rubber backing.
Backing: Anti-Slip Rubber

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5""
Sizes are approximate
Thickness
9/16""

Weight
103 oz/sq yd

Recommended Installation
Loose lay, Glue down
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LGN,"Patented hybrid product installs like a carpet and performs like a foot grille
Can be cut to measure in any direction without fraying
Combines top-of-the-line fibers that both scrape dirt and absorb moisture
Use with matching Supreme Nop colors in Zone 3 for an attractive and coordinated entrance system",Legacy Nop,Mats Inc | Legacy Nop | Foot Grilles,"100% Polypropylene Base Grid with high density anti-slip rubber backing.
Backing: Anti-Slip Rubber

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5""
Sizes are approximate
Thickness
9/16""

Weight
103 oz/sq yd

Recommended Installation
Loose lay, Glue down
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LGN,"Patented hybrid product installs like a carpet and performs like a foot grille
Can be cut to measure in any direction without fraying
Combines top-of-the-line fibers that both scrape dirt and absorb moisture
Use with matching Supreme Nop colors in Zone 3 for an attractive and coordinated entrance system",Legacy Nop,Mats Inc | Legacy Nop | Foot Grilles,"100% Polypropylene Base Grid with high density anti-slip rubber backing.
Backing: Anti-Slip Rubber

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5""
Sizes are approximate
Thickness
9/16""

Weight
103 oz/sq yd

Recommended Installation
Loose lay, Glue down
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LGN,"Patented hybrid product installs like a carpet and performs like a foot grille
Can be cut to measure in any direction without fraying
Combines top-of-the-line fibers that both scrape dirt and absorb moisture
Use with matching Supreme Nop colors in Zone 3 for an attractive and coordinated entrance system",Legacy Nop,Mats Inc | Legacy Nop | Foot Grilles,"100% Polypropylene Base Grid with high density anti-slip rubber backing.
Backing: Anti-Slip Rubber

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5""
Sizes are approximate
Thickness
9/16""

Weight
103 oz/sq yd

Recommended Installation
Loose lay, Glue down
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LGN,"Patented hybrid product installs like a carpet and performs like a foot grille
Can be cut to measure in any direction without fraying
Combines top-of-the-line fibers that both scrape dirt and absorb moisture
Use with matching Supreme Nop colors in Zone 3 for an attractive and coordinated entrance system",Legacy Nop,Mats Inc | Legacy Nop | Foot Grilles,"100% Polypropylene Base Grid with high density anti-slip rubber backing.
Backing: Anti-Slip Rubber

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5""
Sizes are approximate
Thickness
9/16""

Weight
103 oz/sq yd

Recommended Installation
Loose lay, Glue down
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LGN,"Patented hybrid product installs like a carpet and performs like a foot grille
Can be cut to measure in any direction without fraying
Combines top-of-the-line fibers that both scrape dirt and absorb moisture
Use with matching Supreme Nop colors in Zone 3 for an attractive and coordinated entrance system",Legacy Nop,Mats Inc | Legacy Nop | Foot Grilles,"100% Polypropylene Base Grid with high density anti-slip rubber backing.
Backing: Anti-Slip Rubber

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5""
Sizes are approximate
Thickness
9/16""

Weight
103 oz/sq yd

Recommended Installation
Loose lay, Glue down
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Entryways in ski resorts, sports facilities, office buildings.

CleanZone™ Zone 1: Exterior, Zone 2: Vestibule
Warranty 5 Year Limited
",LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LD,"Ideal for outdoors - coarse inserts scrape away dirt before it gets in the building
Drop-through design allows dirt to pass through material
Great alternative to aluminum for Zone 1",Legend,Mats Inc | Legend | Foot Grilles,"Polypropylene Base Grid and Premium Polyamide Nylon Fibers (6.6)
Backing High density anti-slip rubber

FormatFoot Grille

Size
6' 7"" x 65' 5"" - to accommodate rib repeat in multiple applications, calculate material using 6' 5"".
Sizes are approximate

Thickness
9/16""

Weight
106 oz/sq yd

Recommended Installation
Loose Lay - Ultra Flex nosing
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Entryways in supermarkets, retail stores, malls, office buildings, schools, hospitals, factories, airports.

CleanZone™ Zone 2: Vestibule
Warranty 4 Year Limited
",SG,"Durable construction withstands heavy traffic
Easily cut on site to any angle, arc, or shape. Stable - conforms to uneven sub-floors
Quiet - eliminates noise common with aluminum roll-up mats
Anti-slip surface for indoor applications; ADA Compliant
Can be used with Schlüter™ frame.",Soft Grid™,Mats Inc | Soft Grid™ | Foot Grilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SG,"Durable construction withstands heavy traffic
Easily cut on site to any angle, arc, or shape. Stable - conforms to uneven sub-floors
Quiet - eliminates noise common with aluminum roll-up mats
Anti-slip surface for indoor applications; ADA Compliant
Can be used with Schlüter™ frame.",Soft Grid™,Mats Inc | Soft Grid™ | Foot Grilles,"Vinyl drop-thru panel 100% pre-consumer recycled content in black, 32% pre-consumer content in gray.

FormatFoot Grille

Size
36"" x 30', 48"" x 30' 
Sizes are approximate
Weight1.35 lbs/sq ft

Maximum Rolling Load1,200 pounds per wheel

ConstructionOpen construction vinyl grid
InstallationSurface, Shallow Recessed

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SG,"Durable construction withstands heavy traffic
Easily cut on site to any angle, arc, or shape. Stable - conforms to uneven sub-floors
Quiet - eliminates noise common with aluminum roll-up mats
Anti-slip surface for indoor applications; ADA Compliant
Can be used with Schlüter™ frame.",Soft Grid™,Mats Inc | Soft Grid™ | Foot Grilles,"Vinyl drop-thru panel 100% pre-consumer recycled content in black, 32% pre-consumer content in gray.

FormatFoot Grille

Size
36"" x 30', 48"" x 30' 
Sizes are approximate
Weight1.35 lbs/sq ft

Maximum Rolling Load1,200 pounds per wheel

ConstructionOpen construction vinyl grid
InstallationSurface, Shallow Recessed

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SG,"Durable construction withstands heavy traffic
Easily cut on site to any angle, arc, or shape. Stable - conforms to uneven sub-floors
Quiet - eliminates noise common with aluminum roll-up mats
Anti-slip surface for indoor applications; ADA Compliant
Can be used with Schlüter™ frame.",Soft Grid™,Mats Inc | Soft Grid™ | Foot Grilles,"Vinyl drop-thru panel 100% pre-consumer recycled content in black, 32% pre-consumer content in gray.

FormatFoot Grille

Size
36"" x 30', 48"" x 30' 
Sizes are approximate
Weight1.35 lbs/sq ft

Maximum Rolling Load1,200 pounds per wheel

ConstructionOpen construction vinyl grid
InstallationSurface, Shallow Recessed

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SG,"Durable construction withstands heavy traffic
Easily cut on site to any angle, arc, or shape. Stable - conforms to uneven sub-floors
Quiet - eliminates noise common with aluminum roll-up mats
Anti-slip surface for indoor applications; ADA Compliant
Can be used with Schlüter™ frame.",Soft Grid™,Mats Inc | Soft Grid™ | Foot Grilles,"Vinyl drop-thru panel 100% pre-consumer recycled content in black, 32% pre-consumer content in gray.

FormatFoot Grille

Size
36"" x 30', 48"" x 30' 
Sizes are approximate
Weight1.35 lbs/sq ft

Maximum Rolling Load1,200 pounds per wheel

ConstructionOpen construction vinyl grid
InstallationSurface, Shallow Recessed

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SG,"Durable construction withstands heavy traffic
Easily cut on site to any angle, arc, or shape. Stable - conforms to uneven sub-floors
Quiet - eliminates noise common with aluminum roll-up mats
Anti-slip surface for indoor applications; ADA Compliant
Can be used with Schlüter™ frame.",Soft Grid™,Mats Inc | Soft Grid™ | Foot Grilles,"Vinyl drop-thru panel 100% pre-consumer recycled content in black, 32% pre-consumer content in gray.

FormatFoot Grille

Size
36"" x 30', 48"" x 30' 
Sizes are approximate
Weight1.35 lbs/sq ft

Maximum Rolling Load1,200 pounds per wheel

ConstructionOpen construction vinyl grid
InstallationSurface, Shallow Recessed

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SG,"Durable construction withstands heavy traffic
Easily cut on site to any angle, arc, or shape. Stable - conforms to uneven sub-floors
Quiet - eliminates noise common with aluminum roll-up mats
Anti-slip surface for indoor applications; ADA Compliant
Can be used with Schlüter™ frame.",Soft Grid™,Mats Inc | Soft Grid™ | Foot Grilles,"Vinyl drop-thru panel 100% pre-consumer recycled content in black, 32% pre-consumer content in gray.

FormatFoot Grille

Size
36"" x 30', 48"" x 30' 
Sizes are approximate
Weight1.35 lbs/sq ft

Maximum Rolling Load1,200 pounds per wheel

ConstructionOpen construction vinyl grid
InstallationSurface, Shallow Recessed

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SG,"Durable construction withstands heavy traffic
Easily cut on site to any angle, arc, or shape. Stable - conforms to uneven sub-floors
Quiet - eliminates noise common with aluminum roll-up mats
Anti-slip surface for indoor applications; ADA Compliant
Can be used with Schlüter™ frame.",Soft Grid™,Mats Inc | Soft Grid™ | Foot Grilles,"Vinyl drop-thru panel 100% pre-consumer recycled content in black, 32% pre-consumer content in gray.

FormatFoot Grille

Size
36"" x 30', 48"" x 30' 
Sizes are approximate
Weight1.35 lbs/sq ft

Maximum Rolling Load1,200 pounds per wheel

ConstructionOpen construction vinyl grid
InstallationSurface, Shallow Recessed

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SG,"Durable construction withstands heavy traffic
Easily cut on site to any angle, arc, or shape. Stable - conforms to uneven sub-floors
Quiet - eliminates noise common with aluminum roll-up mats
Anti-slip surface for indoor applications; ADA Compliant
Can be used with Schlüter™ frame.",Soft Grid™,Mats Inc | Soft Grid™ | Foot Grilles,"Vinyl drop-thru panel 100% pre-consumer recycled content in black, 32% pre-consumer content in gray.

FormatFoot Grille

Size
36"" x 30', 48"" x 30' 
Sizes are approximate
Weight1.35 lbs/sq ft

Maximum Rolling Load1,200 pounds per wheel

ConstructionOpen construction vinyl grid
InstallationSurface, Shallow Recessed

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SG,"Durable construction withstands heavy traffic
Easily cut on site to any angle, arc, or shape. Stable - conforms to uneven sub-floors
Quiet - eliminates noise common with aluminum roll-up mats
Anti-slip surface for indoor applications; ADA Compliant
Can be used with Schlüter™ frame.",Soft Grid™,Mats Inc | Soft Grid™ | Foot Grilles,"Vinyl drop-thru panel 100% pre-consumer recycled content in black, 32% pre-consumer content in gray.

FormatFoot Grille

Size
36"" x 30', 48"" x 30' 
Sizes are approximate
Weight1.35 lbs/sq ft

Maximum Rolling Load1,200 pounds per wheel

ConstructionOpen construction vinyl grid
InstallationSurface, Shallow Recessed

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SG,"Durable construction withstands heavy traffic
Easily cut on site to any angle, arc, or shape. Stable - conforms to uneven sub-floors
Quiet - eliminates noise common with aluminum roll-up mats
Anti-slip surface for indoor applications; ADA Compliant
Can be used with Schlüter™ frame.",Soft Grid™,Mats Inc | Soft Grid™ | Foot Grilles,"Vinyl drop-thru panel 100% pre-consumer recycled content in black, 32% pre-consumer content in gray.

FormatFoot Grille

Size
36"" x 30', 48"" x 30' 
Sizes are approximate
Weight1.35 lbs/sq ft

Maximum Rolling Load1,200 pounds per wheel

ConstructionOpen construction vinyl grid
InstallationSurface, Shallow Recessed

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SG,"Durable construction withstands heavy traffic
Easily cut on site to any angle, arc, or shape. Stable - conforms to uneven sub-floors
Quiet - eliminates noise common with aluminum roll-up mats
Anti-slip surface for indoor applications; ADA Compliant
Can be used with Schlüter™ frame.",Soft Grid™,Mats Inc | Soft Grid™ | Foot Grilles,"Vinyl drop-thru panel 100% pre-consumer recycled content in black, 32% pre-consumer content in gray.

FormatFoot Grille

Size
36"" x 30', 48"" x 30' 
Sizes are approximate
Weight1.35 lbs/sq ft

Maximum Rolling Load1,200 pounds per wheel

ConstructionOpen construction vinyl grid
InstallationSurface, Shallow Recessed

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SG,"Durable construction withstands heavy traffic
Easily cut on site to any angle, arc, or shape. Stable - conforms to uneven sub-floors
Quiet - eliminates noise common with aluminum roll-up mats
Anti-slip surface for indoor applications; ADA Compliant
Can be used with Schlüter™ frame.",Soft Grid™,Mats Inc | Soft Grid™ | Foot Grilles,"Vinyl drop-thru panel 100% pre-consumer recycled content in black, 32% pre-consumer content in gray.

FormatFoot Grille

Size
36"" x 30', 48"" x 30' 
Sizes are approximate
Weight1.35 lbs/sq ft

Maximum Rolling Load1,200 pounds per wheel

ConstructionOpen construction vinyl grid
InstallationSurface, Shallow Recessed

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SGSB,"Low profile safely transitions to lower surfaces
Accommodates extreme wheel traffic
Removes dirt and debris and contains it below foot traffic
No framing required for installation
Textured anti-slip surface
Simple cleaning with vacuum",Soft Grid™ SB,Mats Inc | Soft Grid™ SB | Foot Grilles,,,,,,,,,,,,,,"
Retail
Hospitality
Multifamily

CleanZone™ Zone 2: Vestibule
Warranty 3 Year Limited
",,,,,,,,,,,,,,,,,,,
,SGSB,"Low profile safely transitions to lower surfaces
Accommodates extreme wheel traffic
Removes dirt and debris and contains it below foot traffic
No framing required for installation
Textured anti-slip surface
Simple cleaning with vacuum",Soft Grid™ SB,Mats Inc | Soft Grid™ SB | Foot Grilles,"One-piece heat welded flexible extruded PVC.
Backing: Vinyl

FormatFoot Grille

Size
Roll Size: 3' 3"" x 33'
 Sizes are approximate
Thickness Roll Thickness: 1/4""

Weight Roll Weight: 185.08 oz/sq yd

ConstructionSurface Aspect: Vinyl grid with vinyl backing
InstallationMounting: Surface
Options: Glue Down, Loose Lay

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SGSB,"Low profile safely transitions to lower surfaces
Accommodates extreme wheel traffic
Removes dirt and debris and contains it below foot traffic
No framing required for installation
Textured anti-slip surface
Simple cleaning with vacuum",Soft Grid™ SB,Mats Inc | Soft Grid™ SB | Foot Grilles,"One-piece heat welded flexible extruded PVC.
Backing: Vinyl

FormatFoot Grille

Size
Roll Size: 3' 3"" x 33'
 Sizes are approximate
Thickness Roll Thickness: 1/4""

Weight Roll Weight: 185.08 oz/sq yd

ConstructionSurface Aspect: Vinyl grid with vinyl backing
InstallationMounting: Surface
Options: Glue Down, Loose Lay

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SGSB,"Low profile safely transitions to lower surfaces
Accommodates extreme wheel traffic
Removes dirt and debris and contains it below foot traffic
No framing required for installation
Textured anti-slip surface
Simple cleaning with vacuum",Soft Grid™ SB,Mats Inc | Soft Grid™ SB | Foot Grilles,"One-piece heat welded flexible extruded PVC.
Backing: Vinyl

FormatFoot Grille

Size
Roll Size: 3' 3"" x 33'
 Sizes are approximate
Thickness Roll Thickness: 1/4""

Weight Roll Weight: 185.08 oz/sq yd

ConstructionSurface Aspect: Vinyl grid with vinyl backing
InstallationMounting: Surface
Options: Glue Down, Loose Lay

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
