sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
YYSINGLW1036,,Migration_Contract Flooring,simple,All Products/Products/Contract Flooring/Vinyl/Floorworks Plank,base,Floorworks® Plank | Shellbark Hickory,,<p>Color: Shellbark Hickory</p>,0,1,0,Not Visible Individually,0,,,,floorworks-plank-shellbark-hickory-single,Floorworks® Plank | Shellbark Hickory,,,/s/m/sm_floorworks-plank-shellbark-hickory_4_1.jpg,Shellbark Hickory,/s/m/sm_floorworks-plank-shellbark-hickory_4_1.jpg,Shellbark Hickory,/s/m/sm_floorworks-plank-shellbark-hickory_4_1.jpg,Shellbark Hickory,,,"4/14/16, 8:21 PM","7/29/19, 11:37 AM",,,Product Info Column,,,,No,,,,,,,,,"color=Shellbark Hickory,is_recurring=No,matsinc_brand_left_filter=Floorworks®,matsinc_format_multiple=Plank,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=6 x 9 in,matsinc_sample_sku=YYSINGLW1036,matsinc_sample_thickness=3 mm,matsinc_sample_type=Single,matsinc_total_thickness_in=3 mm,salesforce_pricebookentry_id=01u3i000000oOJgAAM,salesforce_product_id=01t3i000000dKgzAAE,url_path=floorworks-plank-shellbark-hickory-single",100,0,1,0,0,1,1,1,4,1,1,1,1,1,0,1,1,1,0,0,0,,,,,,,/s/m/sm_floorworks-plank-shellbark-hickory_4_1.jpg,Shellbark Hickory,,,,,,,,,,,,,
YYSINGLW9304,,Migration_Contract Flooring,simple,All Products/Products/Contract Flooring/Vinyl/Floorworks Plank,base,Floorworks® Plank | Sterling Strip Wood,,Color: Sterling Strip Wood,0,1,0,Not Visible Individually,0,,,,floorworks-plank-sterling-strip-wood-single,Floorworks® Plank | Sterling Strip Wood,,,/s/m/sm_floorworks-plank-sterling-strip-wood_4_1.jpg,Sterling Strip Wood,/s/m/sm_floorworks-plank-sterling-strip-wood_4_1.jpg,Sterling Strip Wood,/s/m/sm_floorworks-plank-sterling-strip-wood_4_1.jpg,Sterling Strip Wood,,,"4/14/16, 8:21 PM","6/17/19, 1:22 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Sterling Strip Wood,is_recurring=No,matsinc_brand_left_filter=Floorworks®,matsinc_format_multiple=Plank,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=6 x 9 in,matsinc_sample_sku=YYSINGLW9304,matsinc_sample_thickness=3 mm,matsinc_sample_type=Single,matsinc_total_thickness_in=3 mm,salesforce_pricebookentry_id=01u3i000000oOJhAAM,salesforce_product_id=01t3i000000dKh0AAE,url_path=floorworks-plank-sterling-strip-wood-single",100,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,,,,,,,/s/m/sm_floorworks-plank-sterling-strip-wood_4_1.jpg,Sterling Strip Wood,,,,,,,,,,,,,
YYSINGLW1051,,Migration_Contract Flooring,simple,All Products/Products/Contract Flooring/Vinyl/Floorworks Plank,base,Floorworks® Plank | Tuscan Distressed Wood,,<p>Color: Tuscan Distressed Wood</p>,0,1,0,Not Visible Individually,0,,,,floorworks-plank-tuscan-distressed-wood-single,Floorworks® Plank | Tuscan Distressed Wood,,,/s/m/sm_floorworks-plank-tuscan-distressed-wood_4_1.jpg,Tuscan Distressed Wood,/s/m/sm_floorworks-plank-tuscan-distressed-wood_4_1.jpg,Tuscan Distressed Wood,/s/m/sm_floorworks-plank-tuscan-distressed-wood_4_1.jpg,Tuscan Distressed Wood,,,"4/14/16, 8:21 PM","6/17/19, 1:22 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Tuscan Distressed Wood,is_recurring=No,matsinc_brand_left_filter=Floorworks®,matsinc_format_multiple=Plank,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=6 x 12 in,matsinc_sample_sku=YYSINGLW1051,matsinc_sample_thickness=3 mm,matsinc_sample_type=Single,matsinc_total_thickness_in=3 mm,salesforce_pricebookentry_id=01u3i000000oOJiAAM,salesforce_product_id=01t3i000000dKh1AAE,url_path=floorworks-plank-tuscan-distressed-wood-single",100,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,,,,,,,/s/m/sm_floorworks-plank-tuscan-distressed-wood_4_1.jpg,Tuscan Distressed Wood,,,,,,,,,,,,,
YYSINGLT216,,Migration_Contract Flooring,simple,All Products/Products/Contract Flooring/Vinyl/Floorworks Tile,base,Floorworks® Tile | Quarry Slate,,Quarry Slate,0,1,0,Not Visible Individually,0,,,,floorworks-tile-quarry-slate-single,Floorworks® Tile | Quarry Slate | QS,,,/s/m/sm_floorworks-tile-quarry-slate_4_1.jpg,Quarry Slate,/s/m/sm_floorworks-tile-quarry-slate_4_1.jpg,Quarry Slate,/s/m/sm_floorworks-tile-quarry-slate_4_1.jpg,Quarry Slate,,,"4/14/16, 8:21 PM","6/17/19, 1:28 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Quarry Slate,is_recurring=No,matsinc_brand_left_filter=Floorworks®,matsinc_format_multiple=Tile,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=6 x 6 in,matsinc_sample_sku=YYSINGLT216,matsinc_sample_thickness=3 mm,matsinc_sample_type=Single,matsinc_total_thickness_in=3 mm,salesforce_pricebookentry_id=01u3i000000oOJjAAM,salesforce_product_id=01t3i000000dKh2AAE,url_path=floorworks-tile-quarry-slate-single",100,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,,,,,,,/s/m/sm_floorworks-tile-quarry-slate_4_1.jpg,Quarry Slate,,,,,,,,,,,,,
MSTUBE,,Migration_Accsessories,simple,All Products/Products/Accessories/Adhesives & Tapes,base,3M™ Matting Adhesive,,"<ul>
<li>Urethane-based adhesive for use with Matting Seaming Tape and/or edging materials. 3 oz.</li>
</ul>",0,1,0,"Catalog, Search",0,,,,3m-matting-adhesive,3M™ Matting Adhesive | Commercial Flooring Adhesives,"flooring adhesives, outdoor carpet adhesive",,/3/m/3m-matting-adhesive.jpg,3M™ Matting Adhesive,/3/m/3m-matting-adhesive.jpg,3M™ Matting Adhesive,/3/m/3m-matting-adhesive.jpg,3M™ Matting Adhesive,,,"4/22/16, 7:31 PM","12/7/18, 3:46 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=n/a,is_recurring=No,matsinc_brand_left_filter=3M™,matsinc_custom=<div class=""row"">

  <div class=""small-12 large-4 columns""><h5 style=""color: #0069aa;"">Options</h5><p>None</p></div>

  <div class=""small-12 large-4 columns""><h5 style=""color: #0069aa;""></h5><p></p></div>

<div class=""small-12 large-4 columns""><p>&nbsp;</p></div>

</div>,matsinc_documentation=<div class=""row"">

<div class=""small-12 large-4 columns""></div>
<div class=""small-12 large-4 columns""></div>
<div class=""small-12 large-4 columns""></div>

</div>,matsinc_media=<div class=""row"">

<div class=""small-12 large-4 columns"">
<h5 style=""color: #0069aa;"">Catalogs & Brochures</h5>
<p>
<img src=""/media/brochure-catalog-thumbnails/Mats-Inc-Commercial-Flooring-Catalog-1.jpg"" alt=""""  width=""55"" style=""display: block; float: left; clear: right; padding-right: 10px;"" />
</p>
<p><img style=""float:left;"" src=""/media/logos-icons/icon-pdf.gif"" alt="""" />&nbsp; <a href=""/documents/_commercial-flooring-catalogs-brochures/Mats-Inc-Commercial-Flooring-Catalog.pdf"" target=""_blank"">Mats Inc. Product Catalog</a><br/>
Our newest catalog of commercial flooring products and accessories</p>
<p>
<img src=""/media/brochure-catalog-thumbnails/Mats-Inc-Accessories-1.jpg"" alt=""""  width=""55"" style=""display: block; float: left; clear: right; padding-right: 10px;"" />
</p>
<p><img style=""float:left;"" src=""/media/logos-icons/icon-pdf.gif"" alt="""" />&nbsp; <a href=""/documents/_commercial-flooring-catalogs-brochures/Mats-Inc-Accessories.pdf"" target=""_blank"">Accessories Mini-Catalog</a><br/>
The Accessories portion of our product catalog</p>

<br/>
<p><a href=""/document-downloads"">View All Catalog Downloads</a></p>
</div>

<div class=""small-12 large-4 columns""></div>
<div class=""small-12 large-4 columns""></div>

</div>,matsinc_options=<div class=""row"">

<div class=""small-12 large-4 columns""></div>
<div class=""small-12 large-4 columns""></div>
<div class=""small-12 large-4 columns""></div>

</div>,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=n/a,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,matsinc_specifications=<div class=""row"">
<div class=""small-12 large-4 columns"">
<h5 style=""color: #0069aa;"">Features</h5>
<p>Urethane-based adhesive for use with Matting Seaming Tape and/or edging materials. 3 oz.</p>
</div>

<div class=""small-12 large-4 columns"">
<h5 style=""color: #0069aa;""></h5>
<p></p>
</div>

<div class=""small-12 large-4 columns"">
<h5 style=""color: #0069aa;""></h5>
<p></p>
</div>
</div>
,salesforce_pricebookentry_id=01u3i000000oOJkAAM,salesforce_product_id=01t3i000000dKh3AAE,url_path=3m-matting-adhesive",0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,,,,,,,/3/m/3m-matting-adhesive.jpg,3M™ Matting Adhesive,,,,,,,,,,,,,
MS3MTAP,,Migration_Accsessories,simple,All Products/Products/Accessories/Adhesives & Tapes,base,3M™ Matting Seaming Tape,,"<ul>
<li>Brown vinyl tape to bridge and bond mat sides and ends together</li>
<li>Use with 3M™ Matting Adhesive</li>
<li>2"" x 100’ Roll</li>
</ul>",0,1,0,"Catalog, Search",0,,,,3m-matting-seaming-tape,3M™ Matting Seaming Tape | Commercial Flooring Accessories,"flooring accessories, vinyl flooring accessories, rubber flooring accessories",Brown vinyl tape to bridge and bond mat sides and ends together.,/3/m/3m-seaming-tape.jpg,,/3/m/3m-seaming-tape.jpg,,/3/m/3m-seaming-tape.jpg,,,,"4/22/16, 7:31 PM","12/7/18, 3:48 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=n/a,is_recurring=No,matsinc_brand_left_filter=3M™,matsinc_documentation=<div class=""row"">

<div class=""small-12 large-4 columns""></div>
<div class=""small-12 large-4 columns""></div>
<div class=""small-12 large-4 columns""></div>

</div>,matsinc_media=<div class=""row"">

<div class=""small-12 large-4 columns"">
<h5 style=""color: #0069aa;"">Catalogs & Brochures</h5>
<p>
<img src=""/media/brochure-catalog-thumbnails/Mats-Inc-Commercial-Flooring-Catalog-1.jpg"" alt=""""  width=""55"" style=""display: block; float: left; clear: right; padding-right: 10px;"" />
</p>
<p><img style=""float:left;"" src=""/media/logos-icons/icon-pdf.gif"" alt="""" />&nbsp; <a href=""/documents/_commercial-flooring-catalogs-brochures/Mats-Inc-Commercial-Flooring-Catalog.pdf"" target=""_blank"">Mats Inc. Product Catalog</a><br/>
Our newest catalog of commercial flooring products and accessories</p>
<p>
<img src=""/media/brochure-catalog-thumbnails/Mats-Inc-Accessories-1.jpg"" alt=""""  width=""55"" style=""display: block; float: left; clear: right; padding-right: 10px;"" />
</p>
<p><img style=""float:left;"" src=""/media/logos-icons/icon-pdf.gif"" alt="""" />&nbsp; <a href=""/documents/_commercial-flooring-catalogs-brochures/Mats-Inc-Accessories.pdf"" target=""_blank"">Accessories Mini-Catalog</a><br/>
The Accessories portion of our product catalog</p>

<br/>
<p><a href=""/document-downloads"">View All Catalog Downloads</a></p>
</div>

<div class=""small-12 large-4 columns""></div>
<div class=""small-12 large-4 columns""></div>

</div>,matsinc_options=<div class=""row"">

<div class=""small-12 large-4 columns""></div>
<div class=""small-12 large-4 columns""></div>
<div class=""small-12 large-4 columns""></div>

</div>,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=n/a,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,matsinc_specifications=<div class=""row"">

<div class=""small-12 large-4 columns"">
<h5 style=""color: #0069aa;"">Features</h5>
<p>Brown vinyl tape to bridge and bond mat sides and ends together. Use with 3M™ Matting Adhesive. 2"" x 100’ Roll.
</p>
</div>

<div class=""small-12 large-4 columns"">
<h5 style=""color: #0069aa;""></h5>

<p></p>
</div>

<div class=""small-12 large-4 columns"">
<h5 style=""color: #0069aa;""></h5>

<p></p>
</div>

</div>,salesforce_pricebookentry_id=01u3i000000oOJlAAM,salesforce_product_id=01t3i000000dKh4AAE,url_path=3m-matting-seaming-tape",0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,,,,,,,/3/m/3m-seaming-tape.jpg,,,,,,,,,,,,,,
YYSINGLJNRAB,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,3M™ Nomad™ 7000 Journey | Acadia Blue,,"Journey 7000 Roll Acadia Blue 6""x6"" Single",0,1,0,Not Visible Individually,0,,,,3m-nomad-carpet-matting-7000-journey-acadia-blue-single,3M™ Nomad™ Carpet Matting 7000 Journey | Acadia Blue,,,/7/0/7000-arcadia-blue.jpg,,/7/0/7000-arcadia-blue.jpg,,/7/0/7000-arcadia-blue.jpg,,,,"4/22/16, 7:33 PM","2/3/20, 8:55 AM",,,Product Info Column,,,,No,,,,,,,Use config,,"color=Acadia Blue,is_recurring=No,matsinc_color_palettes=Blue,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=6 x 6 in,matsinc_sample_sku=YYSINGLJNRAB,matsinc_sample_thickness=n/a,matsinc_sample_type=Single,salesforce_pricebookentry_id=01u3i000000oOJmAAM,salesforce_product_id=01t3i000000dKh5AAE,url_path=3m-nomad-carpet-matting-7000-journey-acadia-blue-single",51,0,1,0,0,1,1,1,4,1,1,1,1,0,1,1,1,1,0,0,0,,,,,,,/7/0/7000-arcadia-blue.jpg,,,,,,,,,,,,,,
YYSINGLJNRDG,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,3M™ Nomad™ 7000 Journey | Denali Gray,,"Journey 7000 Roll Denali Gray 6""x6"" Single",0,1,0,Not Visible Individually,0,,,,3m-nomad-carpet-matting-7000-journey-denali-gray-single,3M™ Nomad™ Carpet Matting 7000 Journey | Denali Gray,,,/7/0/7000-denali-grey.jpg,,/7/0/7000-denali-grey.jpg,,/7/0/7000-denali-grey.jpg,,,,"4/22/16, 7:33 PM","7/12/19, 11:03 AM",,,Product Info Column,,,,No,,,,,,,,,"color=Denali Gray,is_recurring=No,matsinc_color_palettes=Gray,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=6 x 6 in,matsinc_sample_sku=YYSINGLJNRDG,matsinc_sample_thickness=n/a,matsinc_sample_type=Single,salesforce_pricebookentry_id=01u3i000000oOJnAAM,salesforce_product_id=01t3i000000dKh6AAE,url_path=3m-nomad-carpet-matting-7000-journey-denali-gray-single",17,0,1,0,0,1,1,1,4,1,1,1,1,0,1,1,1,1,0,0,0,,,,,,,/7/0/7000-denali-grey.jpg,,,,,,,,,,,,,,
YYSINGLJNRGG,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,3M™ Nomad™ 7000 Journey | Galapagos Green,,"Journey 7000 Roll Galapagos Green 6""x6"" Single",0,1,0,Not Visible Individually,0,,,,3m-nomad-carpet-matting-7000-journey-galapagos-green-single,3M™ Nomad™ Carpet Matting 7000 Journey | Galapagos Green,,,/7/0/7000-galapagos-green.jpg,,/7/0/7000-galapagos-green.jpg,,/7/0/7000-galapagos-green.jpg,,,,"4/22/16, 7:33 PM","7/12/19, 11:03 AM",,,Product Info Column,,,,No,,,,,,,,,"color=Galapagos Green,is_recurring=No,matsinc_color_palettes=Green,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=6 x 6 in,matsinc_sample_sku=YYSINGLJNRGG,matsinc_sample_thickness=n/a,matsinc_sample_type=Single,salesforce_pricebookentry_id=01u3i000000oOJoAAM,salesforce_product_id=01t3i000000dKh7AAE,url_path=3m-nomad-carpet-matting-7000-journey-galapagos-green-single",66,0,1,0,0,1,1,1,4,1,1,1,1,0,1,1,1,1,0,0,0,,,,,,,/7/0/7000-galapagos-green.jpg,,,,,,,,,,,,,,
YYSINGLJNRSB,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,3M™ Nomad™ 7000 Journey | Sahara Brown,,"Journey 7000 Roll Sahara Brown 6""x6"" Single",0,1,0,Not Visible Individually,0,,,,3m-nomad-carpet-matting-7000-journey-sahara-brown-single,3M™ Nomad™ Carpet Matting 7000 Journey | Sahara Brown,,,/7/0/7000-sahara-brown.jpg,,/7/0/7000-sahara-brown.jpg,,/7/0/7000-sahara-brown.jpg,,,,"4/22/16, 7:33 PM","7/12/19, 11:03 AM",,,Product Info Column,,,,No,,,,,,,,,"color=Sahara Brown,is_recurring=No,matsinc_color_palettes=Brown,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=6 x 6 in,matsinc_sample_sku=YYSINGLJNRSB,matsinc_sample_thickness=n/a,matsinc_sample_type=Single,salesforce_pricebookentry_id=01u3i000000oOJpAAM,salesforce_product_id=01t3i000000dKh8AAE,url_path=3m-nomad-carpet-matting-7000-journey-sahara-brown-single",46,0,1,0,0,1,1,1,4,1,1,1,1,0,1,1,1,1,0,0,0,,,,,,,/7/0/7000-sahara-brown.jpg,,,,,,,,,,,,,,
YYSINGL9800,,Migration_Matting,simple,,base,3M™ Nomad™ Carpet Matting 9800 | Black,,"Carpet Matting 9800 Black 4"" x 6"" Single",0,1,0,Not Visible Individually,0,,,,3m-nomad-carpet-matting-9800-black-single,3M™ Nomad™ Carpet Matting 9800 | Black | Single,,,/9/8/9800-black.jpg,,/9/8/9800-black.jpg,,/9/8/9800-black.jpg,,,,"4/22/16, 7:33 PM","1/11/19, 7:37 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Black,is_recurring=No,matsinc_color_palettes=Black,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=4 x 6 in,matsinc_sample_sku=YYSINGL9800,matsinc_sample_thickness=n/a,matsinc_sample_type=Single,salesforce_pricebookentry_id=01u3i000000oOJqAAM,salesforce_product_id=01t3i000000dKh9AAE,url_path=3m-nomad-carpet-matting-9800-black-single",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/9/8/9800-black.jpg,,,,,,,,,,,,,,
YYFLTIL9200GY,,Migration_Entrance Grilles and Grids,simple,,base,3M™ Nomad™ Modular Matting 9200 | Gray,,"3M Nomad Modular Matting Full Tile 9200 7.87"" x 7.87""",0,1,0,Not Visible Individually,0,,,,3m-nomad-modular-matting-9200-gray,3M™ Nomad™ Modular Matting 9200 | Gray,,,/s/m/small-9200-grey_1.jpg,3M™ Nomad™ Modular Matting 9200 | Gray,/s/m/small-9200-grey_1.jpg,3M™ Nomad™ Modular Matting 9200 | Gray,/s/m/small-9200-grey_1.jpg,3M™ Nomad™ Modular Matting 9200 | Gray,,,"4/22/16, 7:33 PM","7/9/19, 6:21 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Gray,is_recurring=No,matsinc_color_palettes=Gray,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=7.87 x 7.87 in,matsinc_sample_sku=YYFLTIL9200GY,matsinc_sample_thickness=n/a,matsinc_sample_type=Full Tile,salesforce_pricebookentry_id=01u3i000000oOJrAAM,salesforce_product_id=01t3i000000dKhAAAU,url_path=3m-nomad-modular-matting-9200-gray",14,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/s/m/small-9200-grey_1.jpg,3M™ Nomad™ Modular Matting 9200 | Gray,,,,,,,,,,,,,
YYSINGL1500BL,,Migration_Matting,simple,,base,3M™ Nomad™ Safety-Walk™ Wet Area 1500 | Blue,,"Safety-Walk 1500 Wet Area Matting Blue 4"" x 6"" Single",0,1,0,Not Visible Individually,0,,,,3m-nomad-safetywalk-wet-area-1500-blue-single,3M™ Nomad™ Safety-Walk™ Wet Area 1500 | Blue,,,/1/5/1500-blue.jpg,,/1/5/1500-blue.jpg,,/1/5/1500-blue.jpg,,,,"4/22/16, 7:33 PM","10/3/18, 1:56 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Blue,is_recurring=No,matsinc_color_palettes=Blue,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=4 x 6 in,matsinc_sample_sku=YYSINGL1500BL,matsinc_sample_thickness=n/a,matsinc_sample_type=Single,salesforce_pricebookentry_id=01u3i000000oOJsAAM,salesforce_product_id=01t3i000000dKhBAAU,url_path=3m-nomad-safetywalk-wet-area-1500-blue-single",24,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/1/5/1500-blue.jpg,,,,,,,,,,,,,,
YYSINGL1500GR,,Migration_Matting,simple,,base,3M™ Nomad™ Safety-Walk™ Wet Area 1500 | Green,,"Safety-Walk 1500 Wet Area Matting  Green 4"" x  6"" Single",0,1,0,Not Visible Individually,0,,,,3m-nomad-safetywalk-wet-area-1500-green-single,3M™ Nomad™ Safety-Walk™ Wet Area 1500 | Green,,,/1/5/1500-green_1.jpg,,/1/5/1500-green_1.jpg,,/1/5/1500-green_1.jpg,,,,"4/22/16, 7:33 PM","10/3/18, 1:56 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Green,is_recurring=No,matsinc_color_palettes=Green,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=4 x 6 in,matsinc_sample_sku=YYSINGL1500GR,matsinc_sample_thickness=n/a,matsinc_sample_type=Single,salesforce_pricebookentry_id=01u3i000000oOJtAAM,salesforce_product_id=01t3i000000dKhCAAU,url_path=3m-nomad-safetywalk-wet-area-1500-green-single",64,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/1/5/1500-green_1.jpg,,,,,,,,,,,,,,
YYSINGL3200BL,,Migration_Matting,simple,,base,3M™ Nomad™ Safety-Walk™ Wet Area 3200 | Blue,,"Safety-Walk 3200 Wet Area Matting Blue 4"" x 6"" Single",0,1,0,Not Visible Individually,0,,,,3m-nomad-safetywalk-wet-area-3200-blue,3M™ Nomad™ Safety-Walk™ Wet Area 3200 | Blue,,,/3/2/3200-blue_1.jpg,3M™ Nomad™ Safety-Walk™ Wet Area 3200 | Blue,/3/2/3200-blue_1.jpg,3M™ Nomad™ Safety-Walk™ Wet Area 3200 | Blue,/3/2/3200-blue_1.jpg,3M™ Nomad™ Safety-Walk™ Wet Area 3200 | Blue,,,"4/22/16, 7:33 PM","1/14/19, 1:20 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Blue,is_recurring=No,matsinc_color_palettes=Blue,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=4 x 6 in,matsinc_sample_sku=YYSINGL3200BL,matsinc_sample_thickness=n/a,matsinc_sample_type=Single,salesforce_pricebookentry_id=01u3i000000oOJuAAM,salesforce_product_id=01t3i000000dKhDAAU,url_path=3m-nomad-safetywalk-wet-area-3200-blue",97,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/3/2/3200-blue_1.jpg,3M™ Nomad™ Safety-Walk™ Wet Area 3200 | Blue,,,,,,,,,,,,,
YYSINGL3200TN,,Migration_Matting,simple,,base,3M™ Nomad™ Safety-Walk™ Wet Area 3200 | Tan,,"Safety-Walk 3200 Wet Area Matting Tan 4"" x 6"" Single",0,1,0,Not Visible Individually,0,,,,3m-nomad-safetywalk-wet-area-3200-tan,3M™ Nomad™ Safety-Walk™ Wet Area 3200 | Tan,,,/3/2/3200-tan.jpg,3M™ Nomad™ Safety-Walk™ Wet Area 3200 | Tan,/3/2/3200-tan.jpg,3M™ Nomad™ Safety-Walk™ Wet Area 3200 | Tan,/3/2/3200-tan.jpg,3M™ Nomad™ Safety-Walk™ Wet Area 3200 | Tan,,,"4/22/16, 7:33 PM","1/14/19, 1:20 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Tan,is_recurring=No,matsinc_color_palettes=Neutrals,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=4 x 6 in,matsinc_sample_sku=YYSINGL3200TN,matsinc_sample_thickness=n/a,matsinc_sample_type=Single,salesforce_pricebookentry_id=01u3i000000oOJvAAM,salesforce_product_id=01t3i000000dKhEAAU,url_path=3m-nomad-safetywalk-wet-area-3200-tan",28,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/3/2/3200-tan.jpg,3M™ Nomad™ Safety-Walk™ Wet Area 3200 | Tan,,,,,,,,,,,,,
